Date,euro_dollar_exchange_rate
2016-04-08,0.879584
2016-04-09,0.876924
2016-04-10,0.87741
2016-04-11,0.87741
2016-04-12,0.876732
2016-04-13,0.879198
2016-04-14,0.88658
2016-04-15,0.887587
2016-04-16,0.885505
2016-04-17,0.88614
2016-04-18,0.88614
2016-04-19,0.883431
2016-04-20,0.878645
2016-04-21,0.884252
2016-04-22,0.885386
2016-04-23,0.891186
2016-04-24,0.890875
2016-04-25,0.89111
2016-04-26,0.88684
2016-04-27,0.885426
2016-04-28,0.882223
2016-04-29,0.88129
2016-04-30,0.874356
2016-05-01,0.87354
2016-05-02,0.87354
2016-05-03,0.867865
2016-05-04,0.86734
2016-05-05,0.86998
2016-05-06,0.876847
2016-05-07,0.876463
2016-05-08,0.876885
2016-05-09,0.876885
2016-05-10,0.878272
2016-05-11,0.878775
2016-05-12,0.874891
2016-05-13,0.878928
2016-05-14,0.884642
2016-05-15,0.88437
2016-05-16,0.88437
2016-05-17,0.883158
2016-05-18,0.88308
2016-05-19,0.886093
2016-05-20,0.892578
2016-05-21,0.891028
2016-05-22,0.89102
2016-05-23,0.89102
2016-05-24,0.890829
2016-05-25,0.897142
2016-05-26,0.895616
2016-05-27,0.89417
2016-05-28,0.89859
2016-05-29,0.899925
2016-05-30,0.899925
2016-05-31,0.897706
2016-06-01,0.898028
2016-06-02,0.89446
2016-06-03,0.89602
2016-06-04,0.881912
2016-06-05,0.879775
2016-06-06,0.879775
2016-06-07,0.87974
2016-06-08,0.880553
2016-06-09,0.876808
2016-06-10,0.883314
2016-06-11,0.888454
2016-06-12,0.888725
2016-06-13,0.888725
2016-06-14,0.885936
2016-06-15,0.892061
2016-06-16,0.889561
2016-06-17,0.89063
2016-06-18,0.886722
2016-06-19,0.88688
2016-06-20,0.88688
2016-06-21,0.883939
2016-06-22,0.887825
2016-06-23,0.885622
2016-06-24,0.88067
2016-06-25,0.895816
2016-06-26,0.89936
2016-06-27,0.89936
2016-06-28,0.908389
2016-06-29,0.90542
2016-06-30,0.899888
2016-07-01,0.905633
2016-07-02,0.897264
2016-07-03,0.89772
2016-07-04,0.89772
2016-07-05,0.896459
2016-07-06,0.902038
2016-07-07,0.901957
2016-07-08,0.904118
2016-07-09,0.90573
2016-07-10,0.904905
2016-07-11,0.904905
2016-07-12,0.904486
2016-07-13,0.9033
2016-07-14,0.900212
2016-07-15,0.899402
2016-07-16,0.903914
2016-07-17,0.90629
2016-07-18,0.90629
2016-07-19,0.90326
2016-07-20,0.90769
2016-07-21,0.90905
2016-07-22,0.908678
2016-07-23,0.911992
2016-07-24,0.911095
2016-07-25,0.911095
2016-07-26,0.90996
2016-07-27,0.90967
2016-07-28,0.909174
2016-07-29,0.902812
2016-07-30,0.895776
2016-07-31,0.89485
2016-08-01,0.89485
2016-08-02,0.89556
2016-08-03,0.890591
2016-08-04,0.896178
2016-08-05,0.898392
2016-08-06,0.901215
2016-08-07,0.901925
2016-08-08,0.901925
2016-08-09,0.902608
2016-08-10,0.900171
2016-08-11,0.89486
2016-08-12,0.897586
2016-08-13,0.895435
2016-08-14,0.89574
2016-08-15,0.89574
2016-08-16,0.89385
2016-08-17,0.886722
2016-08-18,0.887824
2016-08-19,0.881601
2016-08-20,0.8836
2016-08-21,0.88308
2016-08-22,0.88203
2016-08-23,0.883392
2016-08-24,0.88347
2016-08-25,0.886965
2016-08-26,0.886564
2016-08-27,0.8912
2016-08-28,0.893165
2016-08-29,0.89346
2016-08-30,0.8937
2016-08-31,0.897828
2016-09-01,0.89659
2016-09-02,0.896246
2016-09-03,0.89626
2016-09-04,0.89638
2016-09-05,0.8965
2016-09-06,0.8967
2016-09-07,0.8885
2016-09-08,0.89
2016-09-09,0.888534
2016-09-10,0.89191
2016-09-11,0.89028
2016-09-12,0.8905
2016-09-13,0.8896
2016-09-14,0.89069
2016-09-15,0.889
2016-09-16,0.8887
2016-09-17,0.89586
2016-09-18,0.896275
2016-09-19,0.89634
2016-09-20,0.895
2016-09-21,0.895977
2016-09-22,0.8963
2016-09-23,0.891662
2016-09-24,0.889917
2016-09-25,0.89107
2016-09-26,0.89107
2016-09-27,0.888185
2016-09-28,0.8909
2016-09-29,0.89194
2016-09-30,0.8922
2016-10-01,0.889917
2016-10-02,0.88954
2016-10-03,0.890195
2016-10-04,0.892
2016-10-05,0.8935
2016-10-06,0.892379
2016-10-07,0.8961
2016-10-08,0.8956
2016-10-09,0.89266
2016-10-10,0.898015
2016-10-11,0.905
2016-10-12,0.906906
2016-10-13,0.904896
2016-10-14,0.9085
2016-10-15,0.911475
2016-10-16,0.911535
2016-10-17,0.9092
2016-10-18,0.909845
2016-10-19,0.912
2016-10-20,0.913952
2016-10-21,0.9197
2016-10-22,0.918655
2016-10-23,0.918655
2016-10-24,0.919329
2016-10-25,0.91832
2016-10-26,0.916215
2016-10-27,0.9186
2016-10-28,0.9139
2016-10-29,0.91026
2016-10-30,0.910125
2016-10-31,0.9122
2016-11-01,0.9047
2016-11-02,0.89949
2016-11-03,0.9014
2016-11-04,0.89914
2016-11-05,0.897565
2016-11-06,0.89779
2016-11-07,0.9058
2016-11-08,0.9062
2016-11-09,0.913785
2016-11-10,0.919912
2016-11-11,0.9222
2016-11-12,0.92106
2016-11-13,0.92106
2016-11-14,0.932532
2016-11-15,0.932006
2016-11-16,0.93485
2016-11-17,0.938703
2016-11-18,0.943953
2016-11-19,0.944395
2016-11-20,0.944245
2016-11-21,0.943752
2016-11-22,0.94187
2016-11-23,0.947
2016-11-24,0.9466
2016-11-25,0.943396
2016-11-26,0.94393
2016-11-27,0.944155
2016-11-28,0.945
2016-11-29,0.9419
2016-11-30,0.9454
2016-12-01,0.9408
2016-12-02,0.937558
2016-12-03,0.937735
2016-12-04,0.937515
2016-12-05,0.9327
2016-12-06,0.93165
2016-12-07,0.929627
2016-12-08,0.941531
2016-12-09,0.9487
2016-12-10,0.947075
2016-12-11,0.946835
2016-12-12,0.94306
2016-12-13,0.9401
2016-12-14,0.9384
2016-12-15,0.9644
2016-12-16,0.955
2016-12-17,0.956615
2016-12-18,0.956615
2016-12-19,0.9571
2016-12-20,0.9629
2016-12-21,0.9593
2016-12-22,0.957
2016-12-23,0.957
2016-12-24,0.95625
2016-12-25,0.95625
2016-12-26,0.95703
2016-12-27,0.9563
2016-12-28,0.9625
2016-12-29,0.953605
2016-12-30,0.9475
2016-12-31,0.950705
2017-01-01,0.950705
2017-01-02,0.9551
2017-01-03,0.9603
2017-01-04,0.9549
2017-01-05,0.94359
2017-01-06,0.9475
2017-01-07,0.94942
2017-01-08,0.949535
2017-01-09,0.9458
2017-01-10,0.94605
2017-01-11,0.9509
2017-01-12,0.937725
2017-01-13,0.94115
2017-01-14,0.939645
2017-01-15,0.93945
2017-01-16,0.943335
2017-01-17,0.93503
2017-01-18,0.93591
2017-01-19,0.940424
2017-01-20,0.936275
2017-01-21,0.93436
2017-01-22,0.93436
2017-01-23,0.93096
2017-01-24,0.930035
2017-01-25,0.93025
2017-01-26,0.93766
2017-01-27,0.93515
2017-01-28,0.934785
2017-01-29,0.93462
2017-01-30,0.93551
2017-01-31,0.92671
2017-02-01,0.92967
2017-02-02,0.92597
2017-02-03,0.926875
2017-02-04,0.92709
2017-02-05,0.927085
2017-02-06,0.9315
2017-02-07,0.93541
2017-02-08,0.93426
2017-02-09,0.93832
2017-02-10,0.93948
2017-02-11,0.93973
2017-02-12,0.939715
2017-02-13,0.943618
2017-02-14,0.94567
2017-02-15,0.94314
2017-02-16,0.937905
2017-02-17,0.941495
2017-02-18,0.941925
2017-02-19,0.942105
2017-02-20,0.94152
2017-02-21,0.9481
2017-02-22,0.94865
2017-02-23,0.94485
2017-02-24,0.94522
2017-02-25,0.946745
2017-02-26,0.946745
2017-02-27,0.940778
2017-02-28,0.941615
2017-03-01,0.946385
2017-03-02,0.95115
2017-03-03,0.94755
2017-03-04,0.941345
2017-03-05,0.94131
2017-03-06,0.94494
2017-03-07,0.94515
2017-03-08,0.94798
2017-03-09,0.94485
2017-03-10,0.93688
2017-03-11,0.936775
2017-03-12,0.93699
2017-03-13,0.9375
2017-03-14,0.93999
2017-03-15,0.94
2017-03-16,0.9314
2017-03-17,0.9307
2017-03-18,0.93123
2017-03-19,0.93071
2017-03-20,0.931235
2017-03-21,0.92466
2017-03-22,0.92535
2017-03-23,0.92702
2017-03-24,0.92542
2017-03-25,0.925455
2017-03-26,0.925455
2017-03-27,0.92016
2017-03-28,0.92254
2017-03-29,0.92974
2017-03-30,0.933295
2017-03-31,0.93493
2017-04-02,0.93769
2017-04-03,0.93768
2017-04-04,0.937895
2017-04-05,0.9393
2017-04-06,0.93887
2017-04-07,0.94333
2017-04-08,0.944235
2017-04-09,0.944235
2017-04-10,0.9431
2017-04-11,0.94255
2017-04-12,0.942875
2017-04-13,0.94083
2017-04-14,0.94155
2017-04-15,0.942305
2017-04-16,0.942195
2017-04-17,0.9388
2017-04-18,0.93422
2017-04-19,0.93365
2017-04-20,0.930375
2017-04-21,0.935535
2017-04-22,0.93233
2017-04-23,0.93227
2017-04-24,0.922126
2017-04-25,0.91342
2017-04-26,0.9195
2017-04-27,0.91949
2017-04-28,0.917455
2017-04-29,0.917765
2017-04-30,0.91781
2017-05-01,0.916865
2017-05-02,0.91676
2017-05-04,0.91152
2017-05-05,0.909975
2017-05-06,0.909135
2017-05-07,0.909135
2017-05-08,0.9146
2017-05-09,0.91934
2017-05-10,0.92015
2017-05-11,0.9204
2017-05-12,0.91597
2017-05-13,0.91478
2017-05-14,0.91462
2017-05-15,0.911286
2017-05-16,0.90289
2017-05-17,0.89818
2017-05-18,0.89893
2017-05-20,0.892265
2017-05-21,0.89226
2017-05-22,0.89024
2017-05-23,0.89344
2017-05-24,0.8946
2017-05-25,0.89146
2017-05-26,0.89479
2017-05-27,0.89417
2017-05-28,0.89417
2017-05-29,0.89453
2017-05-30,0.89502
2017-05-31,0.89012
2017-06-01,0.89219
2017-06-02,0.88744
2017-06-03,0.88617
2017-06-04,0.88617
2017-06-05,0.88863
2017-06-06,0.88719
2017-06-07,0.88809
2017-06-08,0.89205
2017-06-09,0.89295
2017-06-10,0.893165
2017-06-11,0.89338
2017-06-12,0.89288
2017-06-13,0.89283
2017-06-14,0.8875
2017-06-15,0.89703
2017-06-16,0.89372
2017-06-17,0.89401
2017-06-18,0.89401
2017-06-19,0.896305
2017-06-20,0.8987
2017-06-21,0.8972
2017-06-22,0.8966
2017-06-23,0.8932
2017-06-24,0.893355
2017-06-25,0.89338
2017-06-26,0.89372
2017-06-27,0.884175
2017-06-28,0.878775
2017-06-29,0.874835
2017-06-30,0.876355
2017-07-01,0.875085
2017-07-02,0.875085
2017-07-03,0.880615
2017-07-04,0.8813
2017-07-05,0.881965
2017-07-06,0.876085
2017-07-07,0.87654
2017-07-08,0.87708
2017-07-09,0.877075
2017-07-10,0.877515
2017-07-11,0.873925
2017-07-12,0.8759
2017-07-13,0.878065
2017-07-14,0.873025
2017-07-15,0.871865
2017-07-16,0.871865
2017-07-17,0.871575
2017-07-18,0.8649
2017-07-19,0.868115
2017-07-20,0.859512
2017-07-21,0.856925
2017-07-22,0.85752
2017-07-23,0.85752
2017-07-24,0.859305
2017-07-25,0.858095
2017-07-26,0.860055
2017-07-27,0.85705
2017-07-28,0.8515
2017-07-29,0.85074
2017-07-30,0.85074
2017-07-31,0.846785
2017-08-01,0.847215
2017-08-02,0.842645
2017-08-03,0.8425
2017-08-04,0.850975
2017-08-05,0.84938
2017-08-06,0.84929
2017-08-07,0.848175
2017-08-11,0.846125
2017-08-12,0.84606
2017-08-13,0.84606
2017-08-14,0.847995
2017-08-15,0.852145
2017-08-16,0.855055
2017-08-17,0.851265
2017-08-18,0.851125
2017-08-19,0.85031
2017-08-20,0.85023
2017-08-21,0.845835
2017-08-23,0.847325
2017-08-24,0.84686
2017-08-25,0.841585
2017-08-26,0.83877
2017-08-27,0.838535
2017-08-28,0.834975
2017-08-29,0.832145
2017-08-30,0.840435
2017-08-31,0.842
2017-09-01,0.842285
2017-09-02,0.84308
2017-09-03,0.842995
2017-09-04,0.840025
2017-09-05,0.8399
2017-09-06,0.83821
2017-09-07,0.83366
2017-09-08,0.830835
2017-09-09,0.83093
2017-09-10,0.830735
2017-09-11,0.83565
2017-09-12,0.83601
2017-09-13,0.84137
2017-09-14,0.841555
2017-09-15,0.83728
2017-09-16,0.83706
2017-09-17,0.837135
2017-09-18,0.83813
2017-09-19,0.835555
2017-09-20,0.832945
2017-09-21,0.8375
2017-09-22,0.837445
2017-09-23,0.836985
2017-09-24,0.836785
2017-09-25,0.844
2017-09-26,0.848465
2017-09-27,0.850865
2017-09-28,0.848495
2017-09-29,0.847215
2017-09-30,0.85168
